log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
1349,,UI Glitch,Medium,,development,USR-3185,N/A,Error in module at line 113: UI Glitch,0.0.0.0
3451,1723075260.0,Permission Denied,CRITICAL,notification-service,PRODUCTION,8327,99999,Error in module at line 111: UI Glitch,0.0.0.0
3538,05/25/2024 07:12,Performance Degradation,P3,,stg,8899,0,Error in module at line 469: Authentication Failure,0.0.0.0
4652,04/06/2024 11:39,UI Glitch,Medium,database-manager,production,,-1,Error in module at line 476: API Timeout,INVALID_IP
1638,1711950300.0,API Timeout,P2,auth-service,development,UNKNOWN,N/A,Error in module at line 290: Memory Leak,192.168.251.51
408,2024-09-09 17:10:00,Authentication Failure,High,,development,UNKNOWN,N/A,Error in module at line 67: UI Glitch,10.0.189.174
3880,02/19/2024 12:15,File Not Found,LOW,api-gateway,,USR-8492,3278,Error in module at line 192: Performance Degradation,
1628,2024-06-06 03:52:00,System Crash,high,file-storage,DEV,1766,N/A,Error in module at line 40: Database Connection Error,192.168.65.163
3483,,Memory Leak,P1,api-gateway,DEV,UNKNOWN,N/A,Error in module at line 134: Performance Degradation,INVALID_IP
2494,1712377500.0,Database Connection Error,Critical,payment-gateway,development,USR-8816,0,Error in module at line 52: Memory Leak,INVALID_IP
3515,1720389060.0,Network Timeout,high,user-dashboard,DEV,UNKNOWN,N/A,Error in module at line 92: Permission Denied,
4744,1708350360.0,System Crash,Low,notification-service,dev,UNKNOWN,N/A,Error in module at line 370: Database Connection Error,0.0.0.0
2190,16-Jun-2024 07:53:00,File Not Found,P1,,dev,USR-1769,99999,Error in module at line 124: Memory Leak,
3119,20-May-2024 06:21:00,Authentication Failure,,notification-service,PRODUCTION,,1165,Error in module at line 21: File Not Found,
291,11-Apr-2024 19:59:00,Memory Leak,CRITICAL,auth-service,staging,UNKNOWN,219.7,Error in module at line 172: API Timeout,0.0.0.0
1325,12/29/2024 08:26,Database Connection Error,P1,user-dashboard,prod,UNKNOWN,2336,Error in module at line 277: File Not Found,INVALID_IP
556,2024-11-13 00:25:00,UI Glitch,P3,file-storage,production,,N/A,Error in module at line 91: Permission Denied,INVALID_IP
4472,,Performance Degradation,P1,auth-service,Staging,USR-3702,99999,Error in module at line 268: File Not Found,10.0.219.236
89,,Database Connection Error,High,,PRODUCTION,UNKNOWN,99999,Error in module at line 8: Authentication Failure,INVALID_IP
4695,13-Jul-2024 10:01:00,Authentication Failure,P3,auth-service,PRODUCTION,UNKNOWN,,Error in module at line 21: Network Timeout,
3832,1721652840.0,Network Timeout,Low,file-storage,stg,USR-6371,0,Error in module at line 319: API Timeout,192.168.34.20
774,2024-11-10 18:50:00,Permission Denied,Medium,database-manager,dev,6910,,Error in module at line 454: Network Timeout,
4391,,Authentication Failure,Medium,auth-service,production,,0,Error in module at line 339: Permission Denied,192.168.169.78
1954,12-Dec-2024 03:57:00,Permission Denied,P1,api-gateway,prod,,99999,Error in module at line 256: Memory Leak,192.168.97.232
2059,1718015460.0,Performance Degradation,High,database-manager,prod,2100,99999,Error in module at line 44: System Crash,10.0.114.4
1281,02-Aug-2024 02:16:00,Performance Degradation,high,payment-gateway,dev,UNKNOWN,N/A,Error in module at line 246: Performance Degradation,0.0.0.0
220,2024-06-11 05:18:00,Authentication Failure,Low,auth-service,staging,USR-6966,,Error in module at line 55: Permission Denied,
2204,09/04/2024 14:09,Memory Leak,P4,file-storage,,,,Error in module at line 197: Database Connection Error,
1341,17-May-2024 12:14:00,UI Glitch,P4,auth-service,production,,-1,Error in module at line 86: Permission Denied,INVALID_IP
4508,2024-08-13 20:44:00,System Crash,P1,file-storage,DEV,,99999,Error in module at line 21: File Not Found,INVALID_IP
144,1711385640.0,Performance Degradation,LOW,payment-gateway,DEV,7870,-1,Error in module at line 372: Memory Leak,INVALID_IP
875,07/13/2024 19:10,Network Timeout,P2,payment-gateway,prod,,,Error in module at line 341: UI Glitch,
2076,08/02/2024 11:22,Network Timeout,high,notification-service,staging,4157,4788.43,Error in module at line 466: Authentication Failure,
491,27-Nov-2024 07:19:00,System Crash,High,database-manager,dev,UNKNOWN,99999,Error in module at line 29: Permission Denied,0.0.0.0
3045,1716955620.0,Authentication Failure,med,,Staging,7103,99999,Error in module at line 446: Memory Leak,10.0.242.27
136,1726753080.0,File Not Found,Low,,Staging,,,Error in module at line 294: Memory Leak,192.168.150.151
3187,,File Not Found,P4,auth-service,Staging,USR-6140,N/A,Error in module at line 451: Database Connection Error,10.0.236.250
2435,1729568400.0,UI Glitch,CRITICAL,user-dashboard,Staging,USR-4589,0,Error in module at line 63: API Timeout,INVALID_IP
3060,10/22/2024 11:48,Network Timeout,Medium,user-dashboard,PRODUCTION,UNKNOWN,4557,Error in module at line 476: Authentication Failure,
1240,2024-07-26 20:33:00,Authentication Failure,Medium,user-dashboard,dev,,-1,Error in module at line 115: Network Timeout,10.0.165.119
71,1727657340.0,Performance Degradation,Medium,database-manager,,USR-6386,99999,Error in module at line 49: Memory Leak,10.0.182.139
4603,1722514500.0,Permission Denied,med,database-manager,PRODUCTION,,99999,Error in module at line 499: API Timeout,10.0.71.74
4115,2024-12-08 04:52:00,Performance Degradation,LOW,api-gateway,stg,,,Error in module at line 362: File Not Found,INVALID_IP
2045,14-Jun-2024 10:13:00,Memory Leak,,api-gateway,prod,UNKNOWN,1936,Error in module at line 105: UI Glitch,0.0.0.0
3764,27-Feb-2024 17:08:00,Performance Degradation,P1,notification-service,development,,99999,Error in module at line 212: System Crash,INVALID_IP
861,30-Jan-2024 08:08:00,API Timeout,high,,,USR-8716,2772.63,Error in module at line 22: System Crash,10.0.118.128
4928,13-Dec-2024 14:04:00,API Timeout,LOW,api-gateway,staging,UNKNOWN,0,Error in module at line 189: Performance Degradation,10.0.197.53
3365,03/24/2024 16:44,UI Glitch,med,notification-service,dev,UNKNOWN,99999,Error in module at line 124: Performance Degradation,INVALID_IP
1642,04-Jul-2024 15:53:00,Authentication Failure,P1,database-manager,Staging,,4228,Error in module at line 166: Authentication Failure,INVALID_IP
4977,1719020160.0,Performance Degradation,high,auth-service,DEV,1505,99999,Error in module at line 2: File Not Found,0.0.0.0
2954,1705997520.0,Network Timeout,High,,stg,,2381.8,Error in module at line 494: Network Timeout,
4817,1720979340.0,Permission Denied,med,payment-gateway,,UNKNOWN,975.59,Error in module at line 369: Network Timeout,0.0.0.0
2765,09/10/2024 21:36,API Timeout,Low,payment-gateway,Staging,,,Error in module at line 260: Network Timeout,INVALID_IP
2232,12/04/2024 01:35,Memory Leak,med,notification-service,production,1150,N/A,Error in module at line 239: Network Timeout,10.0.138.3
3954,1728778740.0,Network Timeout,P2,user-dashboard,PRODUCTION,UNKNOWN,2780.12,Error in module at line 155: Authentication Failure,0.0.0.0
2593,,Performance Degradation,LOW,user-dashboard,DEV,,0,Error in module at line 447: UI Glitch,0.0.0.0
3871,1714772760.0,Authentication Failure,P2,notification-service,prod,3769,,Error in module at line 367: Authentication Failure,INVALID_IP
2122,2024-12-28 05:50:00,Database Connection Error,,user-dashboard,prod,,705.24,Error in module at line 158: Memory Leak,0.0.0.0
1814,2024-07-25 02:51:00,Permission Denied,,file-storage,,2800,-1,Error in module at line 310: File Not Found,192.168.19.117
2366,1733409660.0,API Timeout,P1,auth-service,,9729,N/A,Error in module at line 311: API Timeout,
4937,1710186840.0,Memory Leak,P1,user-dashboard,DEV,,0,Error in module at line 27: Network Timeout,
4447,04-Feb-2024 12:11:00,Authentication Failure,P2,auth-service,production,,,Error in module at line 392: Authentication Failure,
1186,08/01/2024 04:26,Network Timeout,Critical,notification-service,stg,9968,,Error in module at line 388: Database Connection Error,INVALID_IP
627,2024-08-04 10:45:00,UI Glitch,P3,user-dashboard,DEV,USR-4096,1771.33,Error in module at line 457: API Timeout,
3552,1705824660.0,Database Connection Error,Low,payment-gateway,prod,1427,4234,Error in module at line 124: UI Glitch,192.168.158.58
1236,30-Apr-2024 21:35:00,System Crash,P3,user-dashboard,Staging,,0,Error in module at line 430: System Crash,INVALID_IP
3036,2024-01-31 04:52:00,Database Connection Error,Medium,file-storage,DEV,,-1,Error in module at line 271: File Not Found,
4561,INVALID_TIME,API Timeout,Medium,,stg,UNKNOWN,4345.58,Error in module at line 220: Network Timeout,192.168.193.99
2456,2024-07-20 12:34:00,UI Glitch,P1,auth-service,development,,-1,Error in module at line 234: Authentication Failure,192.168.150.140
337,18-Feb-2024 00:26:00,Performance Degradation,P4,auth-service,prod,4345,N/A,Error in module at line 493: Permission Denied,192.168.219.117
3870,2024-11-30 06:57:00,Authentication Failure,P1,payment-gateway,Staging,USR-6411,N/A,Error in module at line 352: Permission Denied,INVALID_IP
1551,01/11/2024 05:55,Performance Degradation,CRITICAL,api-gateway,Staging,,-1,Error in module at line 225: File Not Found,INVALID_IP
292,11/14/2024 02:43,UI Glitch,P1,notification-service,production,,963,Error in module at line 97: File Not Found,10.0.219.103
1246,23-Feb-2024 16:51:00,File Not Found,P3,api-gateway,staging,,,Error in module at line 428: Memory Leak,0.0.0.0
1895,,Performance Degradation,med,database-manager,PRODUCTION,,59,Error in module at line 100: Performance Degradation,10.0.221.7
1067,,File Not Found,P1,user-dashboard,development,,0,Error in module at line 254: System Crash,INVALID_IP
2036,1724155680.0,Memory Leak,P3,database-manager,Staging,5458,1384,Error in module at line 9: Memory Leak,0.0.0.0
4204,2024-03-02 02:26:00,Memory Leak,P3,user-dashboard,DEV,,-1,Error in module at line 346: System Crash,10.0.208.78
62,,UI Glitch,Medium,,staging,UNKNOWN,1341.09,Error in module at line 183: Network Timeout,192.168.58.227
4347,1731564900.0,File Not Found,Medium,file-storage,DEV,USR-3262,,Error in module at line 143: Authentication Failure,0.0.0.0
3665,02/22/2024 08:37,Memory Leak,high,auth-service,Staging,,N/A,Error in module at line 416: UI Glitch,192.168.204.34
83,17-Apr-2024 16:01:00,Performance Degradation,LOW,file-storage,development,,,Error in module at line 184: Network Timeout,192.168.66.124
1749,08/02/2024 04:01,Authentication Failure,P3,payment-gateway,development,USR-7151,4932,Error in module at line 55: UI Glitch,192.168.187.209
1549,,Memory Leak,High,,DEV,USR-9968,-1,Error in module at line 110: UI Glitch,
888,,Memory Leak,med,database-manager,dev,,,Error in module at line 408: Permission Denied,10.0.109.186
4337,2024-07-23 07:06:00,API Timeout,Low,database-manager,staging,UNKNOWN,2665.0,Error in module at line 37: API Timeout,
4215,1731911100.0,Network Timeout,P1,notification-service,Staging,UNKNOWN,N/A,Error in module at line 193: Database Connection Error,
933,2024-10-14 03:28:00,Memory Leak,CRITICAL,payment-gateway,PRODUCTION,USR-3366,N/A,Error in module at line 489: Performance Degradation,INVALID_IP
3737,1704729480.0,Authentication Failure,High,database-manager,DEV,,435.89,Error in module at line 153: Database Connection Error,192.168.112.79
514,04/20/2024 18:11,File Not Found,high,notification-service,DEV,USR-8678,N/A,Error in module at line 266: Memory Leak,0.0.0.0
721,1712786640.0,System Crash,high,,stg,,4844.97,Error in module at line 495: API Timeout,192.168.173.36
2676,1719826800.0,Memory Leak,high,,production,UNKNOWN,673,Error in module at line 254: Authentication Failure,INVALID_IP
4268,07/27/2024 07:43,Performance Degradation,,,staging,,2946.37,Error in module at line 400: Authentication Failure,192.168.101.117
565,,Memory Leak,P3,file-storage,stg,UNKNOWN,-1,Error in module at line 430: UI Glitch,10.0.200.221
1180,17-Apr-2024 19:34:00,Authentication Failure,P2,user-dashboard,prod,,99999,Error in module at line 32: System Crash,0.0.0.0
1800,03-Oct-2024 20:14:00,Database Connection Error,P3,database-manager,,USR-2488,N/A,Error in module at line 79: API Timeout,
859,,Database Connection Error,P2,api-gateway,stg,USR-6507,99999,Error in module at line 361: Network Timeout,0.0.0.0
1416,,Database Connection Error,P2,api-gateway,prod,USR-3609,,Error in module at line 208: Performance Degradation,192.168.192.34
4644,02-Aug-2024 21:14:00,Database Connection Error,High,api-gateway,stg,7669,,Error in module at line 351: UI Glitch,10.0.131.215
4819,15-Sep-2024 12:08:00,File Not Found,P3,,DEV,8812,713,Error in module at line 196: UI Glitch,0.0.0.0
1581,2024-10-04 07:20:00,File Not Found,Critical,file-storage,development,UNKNOWN,99999,Error in module at line 288: API Timeout,0.0.0.0
4972,,API Timeout,LOW,user-dashboard,DEV,,340,Error in module at line 214: Network Timeout,INVALID_IP
163,1732667640.0,Permission Denied,P3,database-manager,,UNKNOWN,N/A,Error in module at line 307: UI Glitch,10.0.167.120
889,2024-12-06 07:24:00,Database Connection Error,P4,file-storage,Staging,4915,3649,Error in module at line 312: Permission Denied,192.168.246.55
4142,02/14/2024 07:30,File Not Found,LOW,user-dashboard,PRODUCTION,2272,1655.91,Error in module at line 226: File Not Found,
518,04/25/2024 16:50,API Timeout,LOW,file-storage,production,9623,426,Error in module at line 427: Permission Denied,INVALID_IP
1035,13-Dec-2024 23:24:00,System Crash,high,auth-service,dev,4948,4513.94,Error in module at line 122: Authentication Failure,0.0.0.0
848,04/05/2024 05:24,System Crash,med,,production,9465,-1,Error in module at line 466: System Crash,0.0.0.0
3217,02-Dec-2024 21:08:00,Permission Denied,CRITICAL,user-dashboard,stg,UNKNOWN,-1,Error in module at line 288: API Timeout,INVALID_IP
815,06/04/2024 10:56,UI Glitch,Medium,file-storage,DEV,USR-7052,99999,Error in module at line 345: API Timeout,INVALID_IP
4346,1714481940.0,Authentication Failure,CRITICAL,auth-service,Staging,USR-2117,99999,Error in module at line 472: Permission Denied,
1248,,Memory Leak,,,prod,UNKNOWN,99999,Error in module at line 138: UI Glitch,192.168.14.230
81,2024-12-27 23:56:00,Network Timeout,LOW,,development,UNKNOWN,3600,Error in module at line 144: Memory Leak,
3703,,Memory Leak,Critical,notification-service,development,UNKNOWN,0,Error in module at line 472: Performance Degradation,0.0.0.0
868,12-Jan-2024 18:28:00,Authentication Failure,P2,payment-gateway,dev,,,Error in module at line 33: API Timeout,0.0.0.0
4528,,Database Connection Error,P1,api-gateway,,UNKNOWN,1413,Error in module at line 239: Authentication Failure,10.0.3.211
4243,06/06/2024 13:07,Memory Leak,high,file-storage,Staging,,1682.9,Error in module at line 407: Performance Degradation,INVALID_IP
122,02-Mar-2024 08:56:00,Performance Degradation,high,notification-service,,UNKNOWN,99999,Error in module at line 62: Network Timeout,
145,10-Jun-2024 04:33:00,API Timeout,med,api-gateway,dev,,,Error in module at line 296: UI Glitch,INVALID_IP
49,,Performance Degradation,High,,PRODUCTION,USR-6668,0,Error in module at line 288: API Timeout,0.0.0.0
1303,20-Oct-2024 23:16:00,Permission Denied,,user-dashboard,Staging,USR-3879,N/A,Error in module at line 126: Authentication Failure,10.0.21.136
3066,,Memory Leak,P2,api-gateway,prod,USR-7646,N/A,Error in module at line 289: Network Timeout,
304,,Memory Leak,P3,database-manager,production,,N/A,Error in module at line 346: Memory Leak,10.0.90.89
4865,INVALID_TIME,Database Connection Error,P1,file-storage,prod,USR-9123,N/A,Error in module at line 496: Memory Leak,0.0.0.0
3454,1719162960.0,Permission Denied,med,file-storage,DEV,,-1,Error in module at line 481: System Crash,0.0.0.0
1501,1706029560.0,System Crash,Low,payment-gateway,PRODUCTION,8602,0,Error in module at line 359: File Not Found,0.0.0.0
4323,08/05/2024 06:09,File Not Found,P1,,DEV,USR-6521,142.56,Error in module at line 120: Memory Leak,10.0.56.234
2672,1732593540.0,Memory Leak,P2,user-dashboard,prod,UNKNOWN,1443,Error in module at line 447: Permission Denied,10.0.46.22
3364,1706631240.0,Network Timeout,High,api-gateway,stg,USR-6723,-1,Error in module at line 382: API Timeout,10.0.15.42
911,1709107380.0,Memory Leak,Critical,api-gateway,Staging,,,Error in module at line 50: File Not Found,192.168.175.125
469,,System Crash,Critical,,prod,USR-4428,N/A,Error in module at line 474: Performance Degradation,INVALID_IP
2851,2024-10-01 22:53:00,File Not Found,P4,database-manager,prod,UNKNOWN,0,Error in module at line 102: Memory Leak,INVALID_IP
3826,,File Not Found,P3,user-dashboard,development,3479,2654,Error in module at line 133: UI Glitch,0.0.0.0
1813,11-Oct-2024 12:22:00,File Not Found,Low,notification-service,,8399,N/A,Error in module at line 102: Performance Degradation,0.0.0.0
4743,2024-09-09 09:15:00,API Timeout,High,auth-service,stg,UNKNOWN,99999,Error in module at line 237: Network Timeout,192.168.230.211
2411,04/05/2024 22:43,Database Connection Error,P2,database-manager,production,USR-8106,N/A,Error in module at line 142: Memory Leak,0.0.0.0
1148,,Memory Leak,P1,,Staging,USR-1316,99999,Error in module at line 181: Performance Degradation,0.0.0.0
2380,07-Aug-2024 11:08:00,File Not Found,,,,7802,1844.22,Error in module at line 459: Permission Denied,0.0.0.0
3410,,UI Glitch,High,payment-gateway,stg,7124,2336.49,Error in module at line 247: API Timeout,
4075,2024-03-08 00:35:00,Memory Leak,,auth-service,development,USR-7301,1983.59,Error in module at line 267: Performance Degradation,10.0.197.99
1609,01/12/2024 03:42,UI Glitch,,database-manager,production,USR-9745,0,Error in module at line 121: Performance Degradation,
1816,1704397500.0,UI Glitch,Medium,notification-service,staging,,4794.4,Error in module at line 442: API Timeout,192.168.85.92
308,1731590640.0,Database Connection Error,CRITICAL,auth-service,prod,USR-7088,99999,Error in module at line 88: API Timeout,
2523,1732210980.0,Memory Leak,,api-gateway,development,,99999,Error in module at line 484: Database Connection Error,
4646,,File Not Found,Medium,api-gateway,,,4390,Error in module at line 314: Authentication Failure,10.0.101.236
4108,1704728160.0,Network Timeout,P2,database-manager,production,,2611.14,Error in module at line 113: Permission Denied,INVALID_IP
181,,File Not Found,P4,user-dashboard,development,9662,99999,Error in module at line 353: API Timeout,INVALID_IP
401,04/21/2024 09:02,Permission Denied,P3,file-storage,dev,9358,384.01,Error in module at line 86: UI Glitch,INVALID_IP
615,,Database Connection Error,high,api-gateway,DEV,UNKNOWN,N/A,Error in module at line 353: Authentication Failure,192.168.63.97
4227,06-Feb-2024 22:15:00,Memory Leak,,database-manager,stg,UNKNOWN,0,Error in module at line 489: File Not Found,192.168.69.111
647,,Authentication Failure,,database-manager,development,2885,N/A,Error in module at line 458: Network Timeout,INVALID_IP
3772,1715153760.0,Performance Degradation,Medium,file-storage,,,N/A,Error in module at line 250: System Crash,192.168.107.194
2306,,Memory Leak,LOW,user-dashboard,dev,,-1,Error in module at line 329: System Crash,192.168.7.42
3707,19-Aug-2024 01:13:00,Permission Denied,P1,notification-service,DEV,USR-2193,,Error in module at line 9: API Timeout,INVALID_IP
2234,1712307900.0,API Timeout,high,user-dashboard,staging,,4647.79,Error in module at line 143: Database Connection Error,10.0.133.255
2084,06/22/2024 18:09,File Not Found,P2,api-gateway,DEV,1752,N/A,Error in module at line 370: API Timeout,
2894,2024-04-21 13:52:00,Performance Degradation,CRITICAL,file-storage,production,UNKNOWN,3647,Error in module at line 145: UI Glitch,
3254,12/15/2024 11:52,UI Glitch,P4,file-storage,prod,USR-6571,4891.93,Error in module at line 207: Database Connection Error,10.0.154.131
2966,07-Mar-2024 09:17:00,Network Timeout,CRITICAL,auth-service,dev,USR-9090,-1,Error in module at line 424: System Crash,192.168.136.244
3689,2024-03-17 05:28:00,Database Connection Error,Medium,database-manager,PRODUCTION,1414,4386,Error in module at line 453: UI Glitch,INVALID_IP
4533,2024-08-24 12:20:00,API Timeout,High,auth-service,production,8957,4235.33,Error in module at line 427: API Timeout,
1613,2024-05-12 19:57:00,Network Timeout,P1,,PRODUCTION,7336,695,Error in module at line 387: UI Glitch,10.0.22.195
3128,,System Crash,P4,database-manager,stg,2852,99999,Error in module at line 445: Permission Denied,0.0.0.0
3338,2024-01-13 13:20:00,System Crash,P3,file-storage,dev,UNKNOWN,573.52,Error in module at line 422: Authentication Failure,INVALID_IP
258,2024-06-29 14:37:00,Authentication Failure,P3,payment-gateway,stg,,99999,Error in module at line 479: Memory Leak,0.0.0.0
2770,1705917600.0,Authentication Failure,P2,file-storage,DEV,USR-8068,2533.9,Error in module at line 146: Permission Denied,192.168.77.174
663,21-May-2024 16:21:00,File Not Found,P3,file-storage,staging,UNKNOWN,N/A,Error in module at line 46: Performance Degradation,10.0.255.223
639,2024-11-02 16:19:00,Network Timeout,,api-gateway,PRODUCTION,UNKNOWN,N/A,Error in module at line 436: Network Timeout,0.0.0.0
1841,,Permission Denied,,,DEV,2525,N/A,Error in module at line 300: Authentication Failure,10.0.55.39
4019,12/05/2024 10:19,System Crash,med,notification-service,,4312,2129,Error in module at line 99: UI Glitch,
4960,,Permission Denied,high,database-manager,stg,UNKNOWN,N/A,Error in module at line 120: Database Connection Error,INVALID_IP
1523,04/11/2024 15:16,Performance Degradation,,file-storage,Staging,,99999,Error in module at line 444: Performance Degradation,0.0.0.0
2559,1717970040.0,File Not Found,Critical,file-storage,stg,UNKNOWN,4618.33,Error in module at line 142: Database Connection Error,192.168.1.134
4244,1707266700.0,Permission Denied,,notification-service,DEV,,99999,Error in module at line 271: Memory Leak,INVALID_IP
4845,1706800080.0,Performance Degradation,,,staging,UNKNOWN,3508.37,Error in module at line 435: Authentication Failure,INVALID_IP
4275,1729243860.0,Permission Denied,,api-gateway,Staging,,-1,Error in module at line 107: Authentication Failure,0.0.0.0
2674,2024-06-04 20:35:00,Performance Degradation,High,user-dashboard,prod,,,Error in module at line 400: File Not Found,10.0.11.252
372,2024-09-19 15:10:00,Permission Denied,High,notification-service,production,,-1,Error in module at line 132: File Not Found,192.168.237.24
4828,1716342480.0,File Not Found,Medium,api-gateway,prod,,,Error in module at line 306: API Timeout,INVALID_IP
1380,1719682860.0,Performance Degradation,CRITICAL,user-dashboard,prod,,0,Error in module at line 198: Network Timeout,192.168.144.32
2347,28-May-2024 23:21:00,API Timeout,P4,auth-service,,UNKNOWN,2004.48,Error in module at line 290: Database Connection Error,INVALID_IP
3691,,Authentication Failure,CRITICAL,notification-service,PRODUCTION,,,Error in module at line 270: Database Connection Error,
2434,22-Jan-2024 14:26:00,Memory Leak,high,notification-service,,USR-3290,0,Error in module at line 105: Network Timeout,
2793,12/05/2024 19:58,Network Timeout,P4,database-manager,PRODUCTION,5456,,Error in module at line 197: Memory Leak,
2458,19-Jun-2024 01:59:00,File Not Found,P1,api-gateway,DEV,,-1,Error in module at line 112: Authentication Failure,192.168.118.238
3378,11/16/2024 09:03,Database Connection Error,Low,file-storage,DEV,UNKNOWN,N/A,Error in module at line 367: API Timeout,0.0.0.0
2295,20-Feb-2024 02:54:00,System Crash,Medium,notification-service,PRODUCTION,USR-3863,N/A,Error in module at line 347: Performance Degradation,INVALID_IP
4004,,System Crash,CRITICAL,,development,,368.76,Error in module at line 495: Memory Leak,INVALID_IP
3679,,API Timeout,CRITICAL,database-manager,stg,2350,N/A,Error in module at line 146: System Crash,
2644,2024-01-29 23:07:00,Performance Degradation,CRITICAL,api-gateway,development,9230,0,Error in module at line 174: System Crash,0.0.0.0
2990,,Authentication Failure,P2,file-storage,DEV,,1229.91,Error in module at line 12: Authentication Failure,
2278,11-Sep-2024 16:50:00,File Not Found,P2,notification-service,production,,99999,Error in module at line 498: File Not Found,0.0.0.0
2268,2024-09-29 00:14:00,API Timeout,P2,auth-service,DEV,,0,Error in module at line 338: File Not Found,INVALID_IP
4623,12/27/2024 13:38,Network Timeout,P2,database-manager,DEV,,0,Error in module at line 119: Authentication Failure,10.0.8.102
4846,1705986540.0,Permission Denied,P1,database-manager,production,,2116.22,Error in module at line 204: Network Timeout,
1521,,API Timeout,P2,notification-service,DEV,,0,Error in module at line 32: System Crash,0.0.0.0
171,1718983440.0,File Not Found,high,,,,0,Error in module at line 216: UI Glitch,0.0.0.0
2754,INVALID_TIME,API Timeout,P1,auth-service,dev,USR-3189,-1,Error in module at line 430: System Crash,0.0.0.0
72,2024-10-31 04:46:00,Authentication Failure,High,auth-service,staging,,-1,Error in module at line 387: Network Timeout,10.0.83.199
4648,,UI Glitch,Low,payment-gateway,stg,,,Error in module at line 50: Network Timeout,
2490,1726588920.0,API Timeout,P1,,PRODUCTION,1319,,Error in module at line 19: File Not Found,
3020,05/02/2024 02:59,System Crash,,,,,-1,Error in module at line 297: Database Connection Error,INVALID_IP
110,,Network Timeout,P3,file-storage,staging,7550,99999,Error in module at line 380: File Not Found,
2575,06/28/2024 15:35,API Timeout,High,,production,4905,1676.97,Error in module at line 348: API Timeout,INVALID_IP
1096,1726718400.0,Performance Degradation,High,notification-service,prod,UNKNOWN,51,Error in module at line 216: System Crash,192.168.47.31
4350,30-Dec-2024 05:28:00,API Timeout,Low,,PRODUCTION,UNKNOWN,1963.68,Error in module at line 210: Memory Leak,0.0.0.0
321,,File Not Found,LOW,api-gateway,prod,,2946,Error in module at line 430: Memory Leak,
4178,2024-08-12 16:45:00,API Timeout,LOW,,,USR-2388,,Error in module at line 303: Performance Degradation,0.0.0.0
3340,,Performance Degradation,Critical,notification-service,prod,1510,99999,Error in module at line 245: Permission Denied,192.168.116.121
4031,11-Oct-2024 05:22:00,Authentication Failure,P3,payment-gateway,PRODUCTION,UNKNOWN,,Error in module at line 118: Performance Degradation,INVALID_IP
1938,29-May-2024 05:17:00,File Not Found,P2,database-manager,stg,UNKNOWN,-1,Error in module at line 273: Authentication Failure,
3876,2024-06-06 02:55:00,Performance Degradation,CRITICAL,api-gateway,dev,UNKNOWN,3957.86,Error in module at line 218: File Not Found,
3635,2024-11-05 04:43:00,Database Connection Error,high,payment-gateway,production,,,Error in module at line 431: Permission Denied,INVALID_IP
869,2024-09-03 01:27:00,UI Glitch,LOW,notification-service,production,UNKNOWN,,Error in module at line 13: Memory Leak,10.0.71.250
248,29-Dec-2024 07:47:00,UI Glitch,CRITICAL,file-storage,,,4459,Error in module at line 475: Performance Degradation,0.0.0.0
4403,1719883080.0,Performance Degradation,P2,user-dashboard,PRODUCTION,8410,1561.46,Error in module at line 412: Permission Denied,INVALID_IP
3114,2024-05-14 20:30:00,Permission Denied,P2,auth-service,production,UNKNOWN,0,Error in module at line 413: Database Connection Error,192.168.79.247
590,11-Jul-2024 12:12:00,System Crash,P4,payment-gateway,DEV,UNKNOWN,3380,Error in module at line 152: Network Timeout,
2098,2024-10-27 16:14:00,Memory Leak,,notification-service,production,,,Error in module at line 18: Database Connection Error,192.168.230.163
3330,21-Dec-2024 07:05:00,Network Timeout,high,auth-service,dev,,,Error in module at line 287: Authentication Failure,0.0.0.0
187,04/20/2024 13:18,Database Connection Error,P1,auth-service,development,,N/A,Error in module at line 31: Performance Degradation,INVALID_IP
4352,2024-12-05 04:52:00,Memory Leak,High,notification-service,PRODUCTION,UNKNOWN,-1,Error in module at line 214: UI Glitch,10.0.109.166
823,03/22/2024 09:04,Performance Degradation,LOW,,dev,,0,Error in module at line 383: Authentication Failure,0.0.0.0
205,2024-02-19 11:39:00,Permission Denied,LOW,database-manager,PRODUCTION,4294,1729,Error in module at line 267: Permission Denied,192.168.174.5
3723,09/16/2024 08:25,Performance Degradation,,payment-gateway,development,USR-4940,3091,Error in module at line 315: Network Timeout,
1191,03-Mar-2024 04:34:00,Permission Denied,P4,database-manager,Staging,4106,,Error in module at line 440: System Crash,0.0.0.0
511,10/15/2024 17:15,API Timeout,CRITICAL,auth-service,staging,7713,-1,Error in module at line 239: File Not Found,
356,21-Jan-2024 01:23:00,Authentication Failure,Critical,file-storage,staging,USR-1143,0,Error in module at line 370: API Timeout,10.0.1.81
2810,2024-02-13 14:19:00,Performance Degradation,med,file-storage,DEV,,3903,Error in module at line 445: API Timeout,0.0.0.0
2592,1722807360.0,UI Glitch,CRITICAL,,production,5545,981,Error in module at line 368: File Not Found,
2473,1717405380.0,Authentication Failure,P3,api-gateway,stg,,,Error in module at line 234: API Timeout,10.0.108.143
4377,1726549800.0,API Timeout,high,user-dashboard,production,,N/A,Error in module at line 429: Network Timeout,10.0.114.157
3452,,API Timeout,med,user-dashboard,staging,2884,2482.73,Error in module at line 429: Permission Denied,0.0.0.0
